,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
hsa-miR-128-3p,0.0011549767858294168,-0.006498492130088338,-0.03316864067526386,0.02352678360351224,-0.9891305841443622,0.01249367200563269,-0.0007831734542415931,0.0027713951291117554,-0.0025510005437346947,0.11199630379811472,0.019177086116155023,-0.02059791365373967,-0.056379892952105964
hsa-miR-1287-5p,-0.006874423004957527,0.0699594297503204,-0.11922875355126901,0.011834538952168386,-0.899987550107822,0.04352727219532307,0.02371027950864398,-0.008522626654116152,0.01097733380755678,0.02968680900862196,0.013355614073460595,-0.015086549294746263,-0.034473392291435215
hsa-miR-129-5p,0.165474782946611,-0.08457292601131043,-0.005478080583422084,-0.30345995989657254,0.021770254949066113,0.056254123977846654,-0.113210858380168,-0.0013558931392363878,-0.04509572439821465,-0.015310200207336165,0.006351068090130511,-0.05607634931595576,-0.043765242826952905
hsa-miR-1292-5p,-0.037018576170644336,-0.0015378687438507292,0.005819484600372831,0.050208667530307345,-0.7946534063606515,0.007014323956110756,-0.02287792108173025,-0.01758103539206779,-0.008634765506199696,-0.012323488591855898,0.007180346407916925,-0.08247005935725804,-0.016824507159049765
hsa-miR-1296-5p,0.038588493458028936,-0.00136954738367378,0.0013248222307958343,0.013865705961781993,0.8600804300209727,0.006731706489981055,-0.010873384635252559,-0.03063872153385617,0.10726233172448625,-0.011486837103198195,-0.02201385469309606,-0.016781820642159787,-0.0007003456299482799
hsa-miR-1301-3p,0.0024968780178638798,-0.036418337951383696,0.005031630674468383,0.082398040071489,-0.9592083340595222,0.0190253446966895,-0.007236546266048695,-0.01327530294189921,-0.004500819389583478,0.08474779174471976,-0.0011444804749014316,-0.0334821588827908,-0.06918221765186638
hsa-miR-1306-5p,-0.028862771523914213,-7.408864128002116e-05,-0.019305287560747824,-0.004721219092742424,-0.9150049937545087,0.015771445775813277,-0.00683995483333948,0.0006873120808952406,0.013876180861630068,0.05813323917643971,0.009877264683105704,0.02289673989341865,-0.03857533074984993
hsa-miR-1307-3p,-0.045974945016548786,-0.07676409229060603,0.10666467760911275,0.017774136974346103,0.7144166548855376,0.007768821170328623,-0.01818516245480089,-0.027390713298928,-0.0038705982317615755,-0.018060342644171282,0.022589505941824628,-0.033752976333056676,0.008200904444884112
hsa-miR-1307-5p,-0.009454062068935981,-0.01444620224450978,-0.006711847566355328,-0.01605390192295982,-0.5744246860577458,0.007283477377818278,0.00016421557835008183,0.020559053904893678,0.010768153458458857,0.06495702031051852,0.010415933089859395,-0.017524974023677465,-0.00897042216761844
hsa-miR-130a-3p,0.10592989675982124,-0.014445497277261488,0.03277021367168246,-0.01466746831027518,0.6010859352216663,-0.014919605464531593,-0.015224204987233966,0.0328395477365537,0.06633615345482423,-0.041959200429905516,0.0025900686956259475,-0.14952016588286154,0.06454690875435563
hsa-miR-130b-3p,-0.07988029658731609,-0.4186071896914943,0.20339171832303368,-0.09685981632744606,-0.027287858315991526,0.014104140257799479,0.018326035498842312,-0.013867950251523792,0.005261858278795143,0.03212612147052695,-0.0301205387685737,0.0005572585125248933,-0.03690187838393002
hsa-miR-130b-5p,0.0008495879663682766,-0.20709639853481576,0.14005905905428148,-0.05513361234895849,0.8471640458663918,-0.006644639588578811,0.004794840882383068,-0.007701344933835429,-0.04466183768815307,-0.016762044702585622,-0.03731603772460948,0.01650072721605699,0.02505244934374324
hsa-miR-132-3p,0.09981967709172093,-0.10072880294534495,0.13812690760394736,-0.006014775376733928,0.9010325616867367,0.003162111772152164,0.013405750107973971,0.002557448906620779,-0.03021672483893912,-0.03466646574115187,-0.01596520942319167,0.005634520705142354,0.026687063084681297
hsa-miR-132-5p,0.06802740069965278,-0.020406823063727604,0.043384737074100045,-0.0011871496123756135,-0.34815174640006713,0.01581330794121871,0.06260310048318624,-0.032605026319823066,0.008133151044399755,0.010707782154979535,0.006699994617111716,0.007731136189542859,-0.0009338868466771424
hsa-miR-133a-3p,0.08722117001023742,0.010498759851079346,-0.01530378534288205,0.07835903235454202,0.0011346158069968737,0.017598349625799523,-0.03142696175930289,0.0163711659489347,0.07688964636688063,-0.0705957077222861,0.01935010614783393,-0.025757236806466282,0.0006762499535269114
