,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
ADD1,0.3259360554433115,0.000979810008503554,-0.3331128621357598,0.15980811815014262,-0.05711042385105154,0.12585221455901072,-0.04840878510889869,-0.04129723772940074,-0.013070521369580312,0.04107552953225922,0.005498603652881894,-0.2061593319085675,-0.006981127924169398
ADD2,0.26625700064032093,0.020699006750458143,0.16969349267712305,0.22026906547780314,0.01856004734830353,0.02739757584489654,0.06406338172456556,-0.028425964443783217,0.03063552433537252,-0.03293714076502211,-0.007394377234189175,0.012807631301080712,0.023465932399937037
ADD3,0.21493532620350303,-0.02749542597400479,-0.5375467608921176,0.24867123799655824,-0.015469703966608827,0.010887991471428169,0.01920700691677588,-0.01356108245049733,-0.04159949707248567,0.13654162150298654,-0.018585792046788976,-0.029065347579528094,0.0017573563030232903
ADGRA2,0.31297021423809723,-0.007592094709765763,-0.06858331152348729,-0.00392844868338231,0.09192938167897546,-0.017175311422240193,-0.023065905258165702,0.0140524876775004,-0.0387302234906923,0.028098050145044788,0.016302653913773096,-0.034327464321688025,0.019850987696525855
ADGRE5,-0.06084517257239793,-0.21798317026270142,0.4195202808505134,0.009346539638410293,0.03294647260189929,-0.00012765501432155114,-0.15227633439488988,0.03095840338341132,-0.05776776283044945,-0.004539599443323831,-0.00044541723184583743,0.05513062124878953,-0.16351751394288241
ADGRG1,-0.0011546930023411054,0.01644805887351104,0.09064898278880319,-0.01634812749116831,0.30504575605269185,0.006147135274072619,0.017141003115617608,0.026364324307922498,-0.00972329427223276,0.015600228558044955,0.00952945581808923,0.055166716418487596,0.06206181169044238
ADGRG6,-0.12043208710468485,0.07847641935206677,-0.0018665775585637117,-0.041421532762173675,0.056185399386814994,-0.0027285648676668465,-0.29420390056559564,0.030099171205503542,0.0060913019111352665,0.23014323206009432,0.007587806181087472,-0.08382725192979429,0.011924780173725875
ADGRL2,0.012793474284278813,-0.010772462309536204,-0.3611765179592445,-0.01789392627976567,0.01144387309374877,-0.06757117662503483,0.29589989392716526,0.036400950006275495,-0.020296871191007797,-0.12020219444249428,-0.018194926719075306,-0.010656921219043616,0.025740784959109836
ADH5,-0.0001084907856232616,0.03642969336270505,-0.06880971555692013,-0.007500463087107103,0.06677258037659381,0.012733016501292781,0.018485159041845025,-0.02619907057707784,-0.009335570947623956,0.02939425734926478,-0.006798619887269991,-0.014408151646363245,-0.09612835608632095
ADNP,-0.0027508865589567183,-0.21807664405693344,-0.19346205161083582,0.007622141665525751,-0.04651186748952266,0.03127991910575536,0.5147133121108938,0.006204360436732025,0.13477050092777765,0.026753235940800778,-0.00045997484729831347,-0.07831419660650257,0.10621956347651508
