,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
ADIRF,0.18278407890825205,0.005626821681620477,-0.1994394084190592,0.076963523687714,-0.005625902856776671,0.024264057525497682,0.20554661443343766,0.1541221159527685,0.01982823558839451,0.04450048466485484,0.005852134159543558,0.05128882214703507,0.07382002508657458
ADK,-0.0028256173909022055,-0.30499531323208856,0.07937145298429271,-0.0015850071074920119,-0.017519751424862673,0.05365996278992517,0.5127933011388742,0.023727471314441268,0.004318252781545255,0.031783753828851645,0.019665897467552356,0.2011586608849986,0.06024934719830755
ADNP,-0.1288945600857195,-0.193230555924093,-0.013683245081341463,0.11860684203228743,-0.04766001296584199,0.021962629976827762,0.38034621961970816,0.11634548251921863,0.04963433480185917,0.07728289435076773,-0.00775083324613142,-0.1177328820430936,0.16793555447585234
ADO,0.1346476347581172,0.0020274166338552367,-0.21987532231810927,0.015236406272308085,5.338642222254511e-05,0.022497082133323715,-0.008942931496579194,-0.01531744943162838,0.05860340405502301,-0.032093808303249184,0.005875798197640359,0.06457676749348625,0.022447861927075766
ADPGK,-0.036301717325357585,0.08613340489514985,0.00452245384603156,0.2288100041883595,-0.050258735229283556,-0.03441745961219667,0.28825077969818985,0.06922902741021997,-0.01652147389996316,0.07179842363107154,-0.0201089015042206,0.0025881203100587536,0.07665676868420612
ADPRH,0.20263878008657946,-0.1097315731272261,0.1222812459707074,0.00023349605696970754,-0.032001793424998766,-0.03597811182012215,0.029253095882284905,-0.024563205904719977,-0.10960447738790254,0.027671831406630928,-0.03356988640182614,-0.010212815573285107,0.005660421622528228
ADPRHL2,-0.1561821791984777,0.3907361423290077,-0.4408104171178638,0.3703417589878229,-0.025486595701754714,-0.0002625715024690528,0.02788564462403532,0.013578095249730459,0.005364813543210627,-0.08609740180762147,-0.007924955340768706,-0.0011997455674047047,-0.07158432757936779
ADRM1,-0.15285435749663823,0.09616896792215872,0.05769542456194061,0.31429497651878135,0.014490816301716674,0.032380392705968916,0.030245066798476595,-0.0063632540930362415,-0.007838653025033856,-0.013684742136031514,-0.01606829216049805,0.04050671293076951,0.06393855467264786
ADSL,0.007396197967046573,0.0022994926033719307,-0.05641074876231893,0.02301966080376329,-0.05006281148387319,0.054117919434823226,0.3521764474238082,-0.12491264468189507,-0.03915282713660312,0.09219607265455289,-0.05449457163736249,-0.0029295655183441236,0.042768580043353904
ADSS,-0.354893699545257,0.10521355995177344,-0.054011531631461836,0.005661504021370893,-0.030549388098178663,-0.02771083629983348,-0.027645352388348993,-0.030284808822598007,-0.02692674662247353,-0.04505549438304837,-0.002406200374253814,0.038897563496819235,0.132692324199494
ADSSL1,-0.13300899887903267,0.23813051994572648,-0.004127648287072894,-0.21760053307860336,0.01686832152052987,0.026183357312633767,0.19918456961099326,-0.023455603456943974,0.06719485402123652,-0.0459391415789783,0.042601809393435296,0.4021002404290392,-0.05129059767660186
AEBP1,-0.03286201901917024,0.5139824242015926,-0.2821644291204907,-0.04461632556302279,0.0426737247503386,-0.05208902150817715,-0.12979772652347957,-0.0551910960433561,0.06430113529955873,0.01747427252798687,-0.004700792008589913,0.003055099259723215,0.024518374257822124
AES,0.20461313387338453,-0.19377265297415888,0.03999824468890704,0.232108703905828,0.07918410455067466,0.03764618634092816,0.02618757547840242,-0.058099108123698756,-0.0003252059398667228,-0.01782027495747073,0.003211893606898067,0.03611154950266314,-0.03026421055142416
AFAP1,-0.09437491671029088,0.5141823737050522,-0.19787061609953638,-0.0060319358118755585,-0.008102826206323509,-0.07402522606284476,0.014164364908761513,-0.004390465641849727,0.01794068171243719,0.10446500475812726,0.01635614548956533,0.31575085416129633,-0.03394279509177881
AFAP1L2,-0.14842857401557466,0.16815233047961803,-0.20395219104554702,0.018240902749770478,-0.03662858639835291,0.04752239281377555,0.17936775685471631,0.016538019611402506,0.0005363942201906642,0.06635840648192648,0.0052310044203360126,0.013914799476405082,0.008738655077010516
AFDN,0.011866560685215513,-0.26988385764038897,-0.16709520517884174,-0.4233804229158911,-0.07511147529723987,-0.15286937886786411,-0.0020107507428139383,-0.08428871892302399,0.03415978295370887,-0.001863292151751109,0.007963324788074433,-0.009389020130413818,-0.11434324934730089
AFF1,0.027883084897256414,-0.3676070111191808,0.09621225811708993,0.00366571596829293,0.07451297810759128,-0.017577894133214512,0.0016258713545897335,-0.04983746690721488,-0.048735306925194045,-0.10319811681038572,-0.010466019393659907,0.040647988848970674,-0.022886537715059982
AFF4,-0.04569651559657068,-0.18917531545059352,0.17949507037772505,-0.0064681739832702125,0.006585261845480994,0.017025072982042037,-0.013084768939115017,0.07827785208016677,-0.06955728381191846,0.13868945169963592,0.06464960475087501,-0.1077437621845915,0.11851095897581272
AFG1L,0.062355652532939086,-0.0056046979683601365,-0.021598879136106575,0.118955377172926,0.0661444245299308,-0.016714089237954314,-0.08056772381189374,-0.06906875557499337,0.022122202266217153,0.0720934976414429,-0.00033256998776230127,0.040687136239055684,-0.07219968479614512
AFG3L2,-0.0037549202612377603,-0.30477443896904777,0.1583131751351676,-0.19522133372659958,0.14647984721127022,0.01888774002813381,-0.06248695854846701,-0.031970064626503994,-0.09226692080104705,0.17900612436873428,-0.03671451474907386,0.0006913276703653714,-0.01722234032100372
AFM,0.08353576403339248,0.39965405119265734,-0.2379187614171945,0.117817604241562,0.005430529396598327,-0.013149844739780921,-0.07145351019861118,-0.04604094458996547,0.011338579565192929,-0.04211276161542475,-0.02443528261340609,0.03739788188068075,-0.06046991186714741
AFMID,0.003534949517876163,-0.10450727679428366,0.05115298936893001,-0.2527948828010686,-0.004967729934949208,-0.12869524885559297,-0.01061124400058852,-0.0016598007143847227,-0.057714308354816474,-0.03472676830328182,0.039699648043823615,0.0677440983610002,-0.09249617275105411
AFTPH,0.0193570097171234,-0.3392144840496912,-0.055929861747902744,0.11558031810077096,-0.1610740803493182,0.003634295335457517,0.1269516579826317,0.015536196739449283,-0.01677997841610528,0.09847915711727748,-0.008892934470488062,0.017950386195505177,-0.0624476961983845
AGA,0.03465670607207066,-0.03500779290218127,0.27170178066167977,-0.019186688558311446,0.031645592971921994,-0.07661601962163815,-0.0023406743682244883,-0.09192894404234586,0.10290267754050714,-0.10572437065785444,0.024026859406101823,0.011853602939568548,-0.026930637431763382
AGAP1,0.07559726065873584,-0.1281343961149658,0.0015248282164906945,-0.3280381269481468,-0.002228171288368099,0.002851348099772152,0.08834075128792952,-0.030262777735641233,-0.01633372270613536,-0.19765355981987115,0.025551872056235367,-0.0016579326927964036,-0.06336469573746534
AGAP3,0.159937824631457,-0.033142391865601674,-0.01662303597125611,-0.1666673324763818,-0.06751578965337661,0.044000515744493214,0.060935937600788095,-0.07998794260696845,-0.0051766023874975945,0.1666076884853501,-0.01477224032074542,-0.008038759486297474,-0.010608634397294885
AGFG1,-0.03675056300158557,0.23280704149852013,-0.10559004999095957,0.27623014479892943,-0.1564966593321082,0.04569597503220944,-0.021340474612411477,0.007074714474644664,-0.006213985561915456,0.029454950189896252,-0.025865023319430476,0.033568431946631186,-0.011516149746251671
AGFG2,0.028983411938566354,-0.46161865674669483,-0.12163753601820822,-0.005079431058919319,-0.16496831895583638,0.02606792310797253,-0.16343580402049146,0.003869957321190284,-0.10531339385807743,0.008331045260764915,0.018590237187685606,0.2062561089963115,-0.013394447098483822
AGK,-0.16001011458964456,-0.025385388438789524,0.046580721621638385,0.019323410592382257,0.030490871139723597,0.005378594563409382,-0.14287430736905227,0.012060049654530761,-0.07519643345888939,0.05283601792828829,-0.010831403172880998,0.21974759976267258,-0.06225162441800527
AGL,-0.026518182341881028,0.1031457065583619,0.009219315127417235,-0.13123670228858458,-0.008984554735622617,0.029117154626503213,-0.30786672540172805,0.05487757526765093,-0.12048449726608053,0.13039626963998285,-0.004351856320378407,0.07732566284502662,-0.03446675953283785
AGMAT,-0.02763560184898808,-0.2773836130186215,-0.04018755881201943,0.2360587409069736,0.00799010600120075,0.007803569151173523,-0.27025874507371694,0.006313403737416016,-0.02570172587380409,0.08635488789946315,0.021806274464914586,-0.056630235558008606,-0.07564333026357237
AGO1,0.24914029796926368,0.009581881457253092,-0.2411026137187181,-0.3065625189088382,-0.023511950230053636,-0.026777050104893865,0.1132248717424574,0.04473134470497768,0.023000600950905975,0.01624323542565105,0.002264949599628604,0.020511562097165908,0.01201555677768569
AGO2,-0.14658870437092364,0.36152311705451473,-0.14139942650092785,0.029529910109626266,-0.03763885095607279,0.020344259249786473,-0.04044765931967091,-0.013550413460858484,0.06569286205631109,0.005993036083474008,0.0077626607125029804,-0.01554029194346417,-0.004960397703183988
AGO3,0.04694738843426401,0.38346927058509567,-0.181763464766721,-0.013364611392627753,-0.003348896055563888,-0.013728547708779374,-0.010851863514868998,0.027602616299076094,0.042478343368357534,0.051642130031669,0.010156981768914905,0.04406832171256925,0.001908188983433027
AGPAT1,-0.015028007788465346,0.07856173298678865,0.2926466339336783,-0.06007614587388337,0.017598825753700812,-0.06260669703711216,-0.30427549184121305,0.10078181910225822,-0.04504839033723883,0.1846875073793114,0.0718264783410291,0.061717822727227714,-0.0008432235004892641
AGPAT2,-0.06441121913236868,-0.1539852379738762,0.17298574975301506,-0.025690506140490985,0.015717715948483972,-0.06015070221982853,-0.3794278090717519,-0.002787374852603206,-0.01718037177656493,0.06533860238290995,0.018799533201299738,-0.0802305857122197,-0.02137030029825013
AGPAT3,-0.004020738728034791,-0.20127700440917443,0.260722146601961,-0.18451186050965598,0.033664842521583395,-0.036384451453867414,-0.026317907251198626,0.002896003428875374,-0.08291463362779915,0.12454569229533373,-0.005926137204103175,-0.040344972077171325,0.07854779765752104
AGPAT5,-0.14905582823672317,-0.047111106621734546,0.005173166406110083,0.046437843820765594,0.003446712955605323,0.02036101110132816,-0.35362901600456664,0.0910714949718555,-0.08223512331089897,-0.008277583449264098,-0.0036772784905388612,-0.0044224450644484515,0.0011077112205279847
AGPS,-0.28387592019275376,0.041375461036056875,-0.007635397817460412,-0.00010035218290694743,-0.003574936264804309,-0.023488687377348896,-0.08556348219063309,0.0020656616711632035,-0.04403394245323522,0.24498571400857624,0.02964189898720659,-0.11595737632465407,-0.018938176537425612
AGR2,-0.14315544083373055,-0.17870987730494015,-0.3869448203293666,0.019495921820089038,-0.07900610294406321,-0.05557790820128243,-0.19267604957344625,0.005462109661073608,-0.07124792956057205,-0.0014233268469156797,0.007136561975572536,-0.025747304301717663,-0.13921838558088045
AGR3,0.03446928713176872,-0.2242569436100804,-0.2677431789757689,0.009423386781106763,-0.061682847429494495,-0.08117937083790008,-0.45267060366416517,0.025677322548933776,-0.07636316830543809,0.049461579937389435,0.019691462356848603,-0.16557140223481287,-0.08400540632079183
AGRN,-0.007734829177351833,0.11035785912291785,-0.2610450707797697,-0.16989660687886846,-0.04752102304801725,-0.07084096919307346,0.13088962746143687,-0.056615770569432275,0.024495763133955295,0.07258783952669512,-0.000450755479515323,0.039018035646919365,-0.06552191821735963
AGT,0.09837415212729703,0.2489347047949836,-0.3159720362033719,0.0016801017811348736,0.02513521293680252,-0.006739479081828884,-0.020105023420572517,-0.1449454398052907,-0.0038566633655955727,-0.011926290088117665,-0.024000564554631402,0.05361348380756496,-0.04013310494993249
AGTPBP1,-0.0012754863752943051,0.012714736079112979,0.3912265585453016,0.019598434706940875,0.00034862795796329263,-0.1133209531346857,-0.19807966086947498,-0.02953639860824229,-0.004640120299868237,0.008696762599649606,0.023189555740549483,0.1033890853352078,-0.027045804547096843
AGTRAP,-0.09741315362882179,0.04164141868629404,-0.15505152210921694,-0.027221688837402593,-0.04902412966688031,-0.0007043605954167684,-0.0058531981832301155,0.014955302465311994,-0.1276929865968324,0.020322531657706276,0.0008574276898190661,-0.04283166826849211,-0.0037798168131618322
AHCTF1,0.006127819529117296,-0.33626532323267383,0.4141448764460269,-0.04077606643404345,0.05734167911474686,0.027009558419844676,0.00805592594282542,0.03484906497799055,0.041992402759548096,0.011375351412376755,-0.012738590116066456,0.009255490611316811,0.11377875204862291
AHCY,-0.20301092087598552,0.18251603836221084,-0.3537505842827078,0.39558314561424424,-0.13500943108564012,-0.026777177139059624,0.008785033333844611,-0.04296785280876115,-0.029829434642692523,0.005273691029715899,0.00909487248011806,-0.17465538104375292,0.006987247639459368
AHCYL1,0.07634926127737984,-0.20215945828323734,-0.27697698792689995,-0.1559121118254516,-0.24458300255542584,0.0005524025630100416,-0.05272937201420761,-0.0022958620427740014,-0.01789348612472641,0.058347728047357286,-0.0007055077634887318,0.01948857193213006,-0.04015397385423316
AHCYL2,0.03306711166579573,-0.06829798660351216,-0.23236660550347335,-0.010038319753991217,-0.19002399984818139,0.006774516735853275,-0.45401586495652757,0.013993813355230799,-0.029461508348997006,-0.021827552946522187,0.02268073057672378,0.0772826662796928,-0.05255320257574529
AHDC1,0.02211352300764006,0.02415345261245388,0.19923466033302648,-0.010483246662562638,0.005161687480756364,-0.008512233345405903,-0.007648552116471061,-0.05352431263787125,0.06856996463595072,0.0007307070938122717,-0.0022306002751645362,0.07971867581744314,0.057491026528859616
AHNAK,0.16675357431130827,0.2735956737189693,-0.18334378756308672,-0.19970270919393265,0.268571109969494,0.13941941948107447,0.01090918288407937,0.060287969829183746,0.00038459250769273394,-0.03412702393475535,0.021446905653099153,0.15339816412063076,-0.03354418490085564
AHNAK2,-0.1405202188104653,0.29028530236971545,-0.16878805619271034,-0.28720938882391694,0.035372093451756695,0.12433109026645911,0.1511896565906912,-0.007078818296855587,-0.016954748804210978,-0.021219918669199523,0.016323814145895225,0.44748770964180323,-0.005004747583203988
AHR,-0.01713681771838751,0.14271555852640702,-0.2999752525267226,0.056863143360765006,-0.03511995938656939,0.03652415176057425,0.0004915522822730014,-0.011790421657152021,-0.02667904605862265,0.08631874852997737,-0.013527069994061069,0.03609450625564105,-0.016396174110106233
AHSA1,-0.19178504784180112,-0.14932350882836845,-0.1813835074987724,0.0009270899869608512,-0.009737864191712986,0.021689081861871736,0.5242480231857154,-0.11488834418824588,-0.03921525155430986,0.008911957486904199,-0.01486060044531319,0.07336895143085691,-0.022516147313199793
AHSG,0.09950354729507434,0.3004787114087311,-0.4714206649825652,0.1366489434861732,0.007405321229116242,-0.024927236117923534,0.010442027637544014,-0.15111435449183627,0.000938645744074959,-0.07951520077216999,-0.011933265935674323,0.05339327840861329,-0.012388637704686093
AHSP,0.106152490911192,0.17253250339577075,0.08030773141100941,0.15504397413024754,0.10450689240033603,0.048203785533203196,0.0362143205087289,-0.06617879648638848,0.0345423677431238,0.005052337180200793,-0.004889163129876249,-0.006843930666406272,0.03002155991426026
AIDA,0.0821194047360838,0.3025195061391915,-0.4793595318019726,0.3060461884134612,0.015546888807870186,-0.0736213137956499,-0.0034015146517882002,-0.014719224901326582,-0.019083904882890915,-0.17959147068990539,-0.0025043162202433617,-0.16513512496163157,0.12612962014523552
AIF1,0.023907534745445606,0.14095174128727916,0.029130250227426952,0.431461921474658,0.2926365476395397,-0.011337756295568501,-0.09283106361506882,-0.023866779973849447,-0.0014587753812074526,0.008099439497873435,-0.015675304673180884,-0.003581813030281165,-0.01605481390389116
AIF1L,0.12822790555932817,-0.038258657314655234,0.047593987025471324,-0.0009468339053633162,-0.03548263803035358,-0.007403714822840417,0.22205964190846944,-0.035312467215897876,0.05033402525924505,0.0014609453953737727,-0.05165240785411696,-0.4094983558895362,0.041713097850778855
AIFM1,0.08255865868102209,-0.4144603906290927,-0.08255937021918004,-0.03943325123768261,0.004001317901077726,-0.006298841303124496,-0.006649870673163547,-0.030756593860273546,-0.10278726107627716,0.1537658383273718,0.04712101915666075,-0.1214723955197502,-0.1680208372118944
AIFM2,-0.18162255611322417,0.10187301697555988,0.031638854445874914,0.10877082987608569,0.009248501505690076,-0.08754327134273857,-0.16929615951483337,0.04130801305369799,0.0444127490338005,0.010796282323937338,0.002227085203985164,-0.13852472862748413,-0.07011498531283777
AIMP1,-0.05031938700935732,-0.16379582377517835,-0.2138772805165389,-0.16138980070079548,-0.06713868366061569,0.060354711798285866,0.20230267786685596,0.02705364605046924,0.03196868665967419,0.09108590819127195,0.0018557496633650153,-0.06088401976796128,0.03153156814606922
AIMP2,-0.29256029300279085,0.26265136768201897,-0.01617290102145877,0.21294981553442213,-0.08838499875651096,-0.020999859550806577,-0.24095094326954228,-0.011840440926853935,-0.021440116314131626,-0.004615023748305244,0.02188672851012071,-0.02626932273313219,-0.08814128832684173
AIP,-0.0010706700840665715,0.21242926413823307,-0.4902294974100887,0.3948832313074816,-0.006239929658872532,0.045505920985259816,0.2734150607881468,-0.12740295532636559,-0.033657465678838844,-0.05945562430571099,0.01695495739871185,0.044191401215168125,0.0006885025047559391
AK1,0.1716670056059717,0.16653334590068275,-0.38672141394571563,0.19727172843237234,0.019091819190945533,-0.018489236438337484,-0.18915702569825601,0.008799988979344168,-0.005835085420786832,-0.07843902068967867,0.02391365001924268,-0.05803818053675065,0.003591384738347932
AK2,-0.10623704927094321,-0.1027674275983763,-0.20145340939897172,0.0589207985455583,0.05446784518916938,0.013311992935690999,-0.025253851808411245,0.025767325967553528,-0.02395701201595266,-0.06837197123548745,0.033173875533476914,-0.056871669679430456,-0.1905056668227064
AK3,0.037627722354628634,-7.609710827207625e-05,-0.24994720111101087,0.19463013113319494,0.10681886724658271,0.06819786868805469,0.01897615528194533,0.014711320061097957,0.007417724633379887,-0.05572004066825209,-0.024915005576147817,0.14122886635200033,-0.06279605948405931
AK4,-0.20691311512697588,0.23296211218538998,-0.23700865429871285,0.010944342865437303,0.02505987506892651,0.09512183652891718,0.008386516026507742,0.04948290003498392,0.013819441144565599,0.011706756694361345,-0.028909723728621557,0.022643197838098525,-0.09559355692567607
AK6,-0.08856040581603189,0.042507583982546025,0.05365391045947313,0.22622019067780821,-0.00010928613673746209,0.006039698111195704,0.04684078934746204,0.005918976007607355,0.022648100247413927,-0.017512888417567197,-0.0084884817990146,-0.09543557700646692,-0.029972841851107056
AKAP1,-0.08511532544755322,-0.24012257278367452,0.019808005421749163,-0.011009936967458833,0.012851409096379898,0.01947504087276271,-0.028997704089308938,0.055294444949577796,0.03391426947035093,0.009895695419703159,0.045892147248075645,0.06929922533475959,0.010424493469214738
AKAP10,-0.0012428298131461582,0.13642361177535656,0.031430246795721914,0.04669905582695923,-0.039433862082183135,0.02505945014284656,-0.05903767728140184,-0.07365103155550297,0.026480577240627017,0.06630697430336274,-0.04519707843701172,0.08496075963540192,0.0456446812143217
AKAP11,0.08498879093570834,-0.020574186087604935,0.16169640536601973,0.044396917751249834,0.030053649945327936,0.04445383638955358,-0.03216387917943848,-0.06910020236486598,-0.009335053916674071,-0.010390403714992372,-0.016722595618571715,0.011884660341049765,-0.014716030533879628
AKAP12,0.41386939446490173,0.1420340960151426,-0.32890034296386095,-0.006093070773194952,0.17038779031428058,0.04661678541363043,0.01728765603108469,-0.020872670064023702,-0.008143774410219911,0.00643433712318648,0.018776378593342354,-0.03228884986029432,0.06179199929369957
AKAP13,0.02072175860415411,0.069584922805203,-0.19763600399449627,-0.015708308312010633,-0.015740884321189585,-0.009250448536606943,-0.006268256001581367,0.1853427092457498,-0.005953600853768197,0.03399813952186768,0.054987447430624885,0.21919136532945302,0.08572312685233097
AKAP17A,0.004065473754311026,-0.31432478098999217,0.18707959958150636,0.012023848761056392,0.03797922163695094,-0.08880742460498871,-0.005458647024014988,-0.03124454594957319,-0.012273333452102518,-0.022468236574928285,0.022664909757116058,0.10614152650102492,0.018560785946974055
AKAP7,0.15546778906651165,-0.35767950150562294,0.1734424556381138,-0.2864931626992772,-0.04390108087869728,0.014672369751407028,0.005483912093041383,-0.1449632375980659,0.05178205238216254,-0.30799476537896786,-0.03006499313552931,-0.003999155336859825,0.041604524636197904
AKAP8,-0.019072095155414037,-0.27645493930410087,0.07248454196753584,-0.009018543341478726,0.00010753794777402817,0.0067948279839216445,0.0069295232858292794,0.10164151298391486,0.04866966407261368,-0.004914001275202297,-0.025426064391150208,-0.009246977841280722,0.01882296483936934
AKAP8L,-0.010734062311791363,-0.032179587130983234,-0.1438722302453205,0.2602673508156787,-0.030205147884527172,0.06415224797784552,0.3400322398403555,-0.017315252319414047,0.007843694940394726,-0.014704601981247786,0.013777446494019505,-0.044539601696499884,0.0015861561284134604
AKAP9,0.004710456293924584,-0.4511967451014817,0.133720488272553,-0.29791468577937924,-0.03605707860431517,-0.030351830728063352,0.15967797387991464,-0.13857374046202772,0.0017717630520857992,-0.05374278924049305,0.00022141463121464546,0.017350174720517298,0.014639532486006409
AKNA,-0.03325959051292232,0.06092117011153244,0.00962386338218621,0.1687765667934655,-0.005579109039519738,0.05085138236546512,-0.15011008854440977,-0.062478908468664114,0.0118758760064478,0.011538799359429664,-0.005919391161036042,0.21564134289667525,0.015004485634483682
AKR1A1,0.11211865899229051,0.0025521825450804986,-0.4077907316643937,0.04118505337224809,-0.042003797478660176,-0.02693633424357354,-0.00554710614871371,0.005672494185936483,-0.006409268100053716,-0.0065100863103762585,0.011694650217349736,-0.028552398280215403,-0.06206208451418822
AKR1B1,0.2612121576861681,-0.1552949456437728,-0.08419475147174207,-0.013925103651452149,0.12062547186275059,0.027098929654176034,0.1707927321930179,-0.03221840811318912,0.010210619968971815,0.09963697443012438,-0.01773393915153202,-0.026955671374139907,0.03431655770414599
AKR1B10,-0.0024805448950617343,-0.21164510902479042,-0.22370070192295544,-0.026569743847339882,-0.00029464064165400097,0.08600689343851417,-0.1060844960974858,0.10934902304766714,-0.032230204432678815,0.17284353065948968,0.007669948321387659,0.04377505265939323,-0.15608810137962797
AKR1C1,0.014867733630529673,0.00967470809558853,-0.17109008364902176,0.02074819113616468,-0.031018886389813063,0.09611125009734568,0.15171990290140355,0.01679843320475471,0.015163433593200083,0.14856899166175527,0.01569956961866809,-0.05916045861343327,0.04550182962785216
AKR1C3,-0.05851424963996214,-0.05155159108437805,-0.28281730869615035,-0.007123597825606319,-0.0726171956466684,0.05810961685409253,-0.07499467433865284,0.03086946356595976,0.0055306170168768435,0.10978239336568141,0.07627618012025207,-0.18190533321907645,0.002772047281428443
AKR7A2,-0.0028611904940001555,0.26221757036964166,-0.4617763850246445,0.31555172628853,-0.05028134582301368,0.013612608900936228,-0.10831214472357725,-0.043217970890091786,0.008848008641708892,-0.010028338013522122,0.09213073028036874,0.00745499059775679,-0.28237097029195535
AKR7A3,-0.02090425401503678,-0.21393576565249828,-0.12037620982907128,-0.09089742285855827,-0.03428543060573668,0.004310271052042226,-0.46365705588874406,0.029025051465336363,-0.00484467398903844,0.036254735159267415,0.02526071528635316,-0.00046012764914126766,-0.1366149217419212
AKT1,-0.01312226763289857,0.42078923804931917,0.00045897718482816976,0.02646123094176494,-0.0008812991304249851,-0.010810568245159177,-0.1251885291536787,-0.0124865487689197,0.03602915084938379,-0.006988899040715721,0.01086520675242544,0.012329937692809514,-0.10297057085190893
AKT1S1,-0.0027606218057702305,0.19746428826214432,-0.18538092422295743,0.015771591021325023,-0.028930552703327353,-0.01984396226598416,-0.037779744067572785,0.00012870089004649144,0.09272650603438269,0.038524878428926886,0.0065981037834284715,-0.010397566776087134,0.052159696024022276
AKT2,-0.05892215837729151,0.30185522076122057,0.0037643164404462925,0.23126872235428006,-0.029536560525426213,-0.0034583266668002334,0.045287406132008795,0.0014829018075264062,-0.0176693829652388,-0.029789289280574137,0.0478586165666114,-0.03746203287311829,0.010391673827593545
AKT3,0.2230675107783502,0.03573619839919784,0.03377520831600655,-0.08908269545026573,0.0556172920753872,-0.01922358101038241,0.0024769164085618593,0.01749043763678786,-0.024659512101443654,-0.018622710683933976,-0.00968930775563838,0.002804025509230148,0.016821138857791875
AKTIP,0.09047862993879559,-0.10401968161103256,-0.02075234762299757,-0.03015952518914372,-0.008647333993907857,-0.010561774998459533,-0.0334953823148154,-0.024814715930972273,0.009223888534264433,-0.03973200948054163,-0.0501690525050094,0.14212306408779052,-0.0396848047980847
ALAD,0.11006952627365221,0.21113322623466016,-0.2145006789713669,0.24559888628863952,-0.05545469401717578,0.0054678119716801655,-0.017322936660378818,-0.00670197659818448,0.00634094276372978,-0.08199174051003644,0.014729112822317975,-0.04642349436846227,-0.023008348832925407
ALB,0.09688768984222641,0.4135764157475509,-0.3778110398597782,0.09117710358622588,0.0017781616407624573,-0.016855991066215457,0.014490112719999582,-0.1928299332699859,-0.004665256121982602,-0.02981149048737994,-0.02640646048352794,0.015994808454682825,-0.02416466641312754
ALCAM,0.008769019656061628,-0.14069294316390646,-0.01911896789316053,-0.32902494454820563,0.07236938121690857,0.0531942106585678,0.11795863258320853,-0.039512626609591976,0.030199408984187274,0.0007646908271662989,0.04210689996587007,0.08709194467224189,-0.017177764164954663
ALDH16A1,0.03198679060208011,-0.0024649985430123546,0.020198945162899242,0.037338973265587334,-0.016073324244804097,-0.03945922507429448,-0.24456986738764358,-0.010541156062333273,-0.04731031574281968,0.0725369564500716,-0.0013186882617629064,0.02491372862364634,0.022752334736059403
ALDH18A1,-0.19206098660769658,-0.0012655408428822615,-0.24165835836009988,0.0717337963715069,-0.049929389183097216,0.00938778796365038,0.020375805622249204,0.011746239802505883,-0.03141097789912281,-0.001993667863279038,-0.03450577437951172,-0.4596430163147026,-0.21751060159405716
ALDH1A1,0.28494314435500595,-0.36946548320807676,-0.22438010793754076,-0.14676492655503098,-0.06610843063973161,0.0982029724864999,0.014446152589244443,0.04807070825003778,0.0022362784397523027,0.08202900536867325,0.00472283704268575,-0.19963907270342668,0.02912071703038582
ALDH1A2,0.13756179496298138,-0.06815765426920094,0.01154263913748428,-0.14524489360278808,-0.04047578823401974,0.054862694553368445,0.26684593078032176,-0.022798743316162523,0.05946364197253117,-0.27633920578577537,0.0055515113524551365,-0.09963064238157239,-0.015487899061507807
ALDH1A3,0.09246173451757153,0.2076411234482951,-0.160704695143722,0.03999361879750469,-0.00706155774980362,0.052035203886231625,0.24395646462100534,0.013453798634922584,-0.10700327259189402,-0.004642251943189042,-0.013275190233096826,-0.06721957492662904,0.03671871932772494
ALDH1B1,0.1015260018158276,0.14526188184520591,-0.23062452634083297,-0.22052770634498292,0.06161377368572439,0.08202425456696058,0.08246197393701425,0.023013807525830307,0.0073571684794735805,-0.01686998099783681,-0.03685451428591379,-0.04480240356449391,-0.0031869059550856645
ALDH1L1,0.09345099141831194,-0.010975525151642422,-0.0010319349292615362,-0.014146342608963565,-0.08546095352435015,0.05698885055765184,0.14211342581839975,-0.005849679726103483,0.1257465673877397,-0.003960838571417669,0.006776124193017951,0.029697297267652,0.18552759027752208
ALDH1L2,0.27691673755753615,-0.05746065230327638,0.0017036183207680628,-0.3380789092022938,-0.07684330278124157,-0.015392119256778346,0.11244154933332946,-0.059046466499495305,0.052435360005213746,-0.016895399712231116,-0.011546721556354746,-0.02087082306151289,0.0952608832963221
ALDH2,0.16590991205386027,-0.11565012741822422,-0.3318637415119589,0.05902453736743023,0.014856610565332865,0.04339923185921495,-0.13213809340900018,0.04565905395157201,-0.092170563353843,0.06061392162536609,-0.022946260587669996,-0.3382123485201914,-0.19767010215505718
ALDH3A1,-0.12402907272889097,-0.03841791802015443,-0.1131835744914138,-0.015759300618189774,-0.0189834548001535,0.0031908523399164,-0.01782122074945265,0.052104113222284455,-0.12085917878851665,0.014429570733304899,0.025433813206136635,-0.01622736035186078,-0.03945818056908972
ALDH3A2,0.025506632565212385,-0.38473516932606905,-0.01211158351185628,-0.2998502144211387,-0.20889505808154735,0.07269494731767245,0.14086600029344057,-0.00876504861715756,-0.19499982077161207,0.11521521948403422,-0.14814444769589455,0.012581996133062785,-0.017877548253075345
